classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
13951931,AssertiveWall,1496505,852eeba2dbd39232956d,2239,RHESSI Flares BC,18.30,2016-07-12 15:28:26 UTC,,,"{""session"":""3d871ae4b5dd02748ecb2581e134b24dfe2f96a202146806be740356e89f2cb4"",""viewport"":{""width"":1366,""height"":592},""started_at"":""2016-07-12T15:26:50.399Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-12T15:28:25.782Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":200,""clientHeight"":200,""naturalWidth"":200,""naturalHeight"":200}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""No""}]","{""2978415"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014.jpg""}}",2978415
14177603,AssertiveWall,1496505,469b4606a7d09269349e,2239,RHESSI Flares BC,18.30,2016-07-20 13:49:38 UTC,,,"{""session"":""f3b6de1efae64e959ade986e207f2dd58bc240d3535e38fdbbd8ea95dd08f5ee"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T13:49:25.663Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T13:49:38.294Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":491,""clientHeight"":544,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""Two footpoints""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""Yes""}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
14177609,AssertiveWall,1496505,469b4606a7d09269349e,2239,RHESSI Flares BC,18.30,2016-07-20 13:49:49 UTC,,,"{""session"":""f3b6de1efae64e959ade986e207f2dd58bc240d3535e38fdbbd8ea95dd08f5ee"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T13:49:40.647Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T13:49:49.275Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":486,""clientHeight"":544,""naturalWidth"":519,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""No""}]","{""3048630"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_11_00.png""}}",3048630
14177623,AssertiveWall,1496505,469b4606a7d09269349e,2239,RHESSI Flares BC,18.30,2016-07-20 13:50:15 UTC,,,"{""session"":""f3b6de1efae64e959ade986e207f2dd58bc240d3535e38fdbbd8ea95dd08f5ee"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T13:49:50.984Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T13:50:15.786Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":485,""clientHeight"":544,""naturalWidth"":518,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""No""}]","{""3048634"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_16_00.png""}}",3048634
14177630,AssertiveWall,1496505,469b4606a7d09269349e,2239,RHESSI Flares BC,18.30,2016-07-20 13:50:34 UTC,,,"{""session"":""f3b6de1efae64e959ade986e207f2dd58bc240d3535e38fdbbd8ea95dd08f5ee"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T13:50:17.285Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T13:50:34.456Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":486,""clientHeight"":544,""naturalWidth"":519,""naturalHeight"":580}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""No""}]","{""3048631"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_16_00.png""}}",3048631
14177636,AssertiveWall,1496505,469b4606a7d09269349e,2239,RHESSI Flares BC,18.30,2016-07-20 13:50:43 UTC,,,"{""session"":""f3b6de1efae64e959ade986e207f2dd58bc240d3535e38fdbbd8ea95dd08f5ee"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T13:50:36.151Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T13:50:43.436Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":489,""clientHeight"":544,""naturalWidth"":521,""naturalHeight"":579}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""No""}]","{""3048632"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_11_00.png""}}",3048632
14178216,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 14:05:51 UTC,,,"{""session"":""20aba840036f76771aee930a72870473ea6cca76f6be4d2410eec637e7ceb415"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T14:05:46.738Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T14:05:51.324Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":486,""clientHeight"":544,""naturalWidth"":519,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":267.52503627071957,""y"":284.84410080362056,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3048630"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_11_00.png""}}",3048630
14178221,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 14:06:02 UTC,,,"{""session"":""20aba840036f76771aee930a72870473ea6cca76f6be4d2410eec637e7ceb415"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T14:05:52.870Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T14:06:02.314Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":491,""clientHeight"":544,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":287.13744149821304,""y"":226.53841105430467,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""},{""x"":276.37584080136975,""y"":329.8528407987857,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""},{""x"":151.5412727179879,""y"":280.3480098795552,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Faint Sources""}]}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
14178227,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 14:06:13 UTC,,,"{""session"":""20aba840036f76771aee930a72870473ea6cca76f6be4d2410eec637e7ceb415"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T14:06:08.939Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T14:06:13.387Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":489,""clientHeight"":544,""naturalWidth"":521,""naturalHeight"":579}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":259.96742537600477,""y"":287.05903266637614,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3048632"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_11_00.png""}}",3048632
14179088,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 15:05:17 UTC,,,"{""session"":""b60ea2ac6d4a929560a94d77fe0ea1393b1c311499cd7d8ca95a5caf5d458b8d"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T15:05:13.064Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T15:05:16.865Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":485,""clientHeight"":544,""naturalWidth"":518,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":237.0982471456005,""y"":300.8766017869388,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3048634"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_16_00.png""}}",3048634
14179090,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 15:05:29 UTC,,,"{""session"":""b60ea2ac6d4a929560a94d77fe0ea1393b1c311499cd7d8ca95a5caf5d458b8d"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T15:05:19.106Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T15:05:28.777Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":486,""clientHeight"":544,""naturalWidth"":519,""naturalHeight"":580}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":245.10457179575934,""y"":305.69371065955136,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3048631"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_16_00.png""}}",3048631
14179094,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 15:06:02 UTC,,,"{""session"":""b60ea2ac6d4a929560a94d77fe0ea1393b1c311499cd7d8ca95a5caf5d458b8d"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T15:05:30.770Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T15:06:02.704Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":491,""clientHeight"":544,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":282.8328012194757,""y"":223.30983512478963,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""},{""x"":272.07120052263247,""y"":325.5480728927656,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""},{""x"":159.0743932057782,""y"":283.5765858090702,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Faint Sources""}]}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
14181522,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-07-20 16:38:51 UTC,,,"{""session"":""670fe20d858d8f8573277620bcfc9603e308b6d4bb276118bb529ea7e6296046"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-07-20T16:03:36.805Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"",""utc_offset"":""18000"",""finished_at"":""2016-07-20T16:38:50.924Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":491,""clientHeight"":544,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
14396126,glesener,1506519,cee1d6e1573c1ad8ae4e,2239,RHESSI Flares BC,18.30,2016-07-28 15:03:58 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:02:52.576Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:03:57.670Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":515,""clientHeight"":571,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":null}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
14396132,glesener,1506519,cee1d6e1573c1ad8ae4e,2239,RHESSI Flares BC,18.30,2016-07-28 15:04:09 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:04:05.245Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:04:08.671Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":513,""clientHeight"":571,""naturalWidth"":521,""naturalHeight"":579}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":null}]","{""3048632"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_11_00.png""}}",3048632
14396136,glesener,1506519,cee1d6e1573c1ad8ae4e,2239,RHESSI Flares BC,18.30,2016-07-28 15:04:18 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:04:11.149Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:04:16.449Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":571,""naturalWidth"":519,""naturalHeight"":580}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":null}]","{""3048631"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_16_00.png""}}",3048631
14396142,glesener,1506519,cee1d6e1573c1ad8ae4e,2239,RHESSI Flares BC,18.30,2016-07-28 15:04:28 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:04:18.895Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:04:28.257Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":509,""clientHeight"":571,""naturalWidth"":518,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""One footpoint""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""No""}]","{""3048634"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_16_00.png""}}",3048634
14396147,glesener,1506519,cee1d6e1573c1ad8ae4e,2239,RHESSI Flares BC,18.30,2016-07-28 15:04:39 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:04:33.504Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:04:39.002Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":510,""clientHeight"":571,""naturalWidth"":519,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":null}]","{""3048630"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_11_00.png""}}",3048630
14396149,glesener,1506519,cee1d6e1573c1ad8ae4e,2239,RHESSI Flares BC,18.30,2016-07-28 15:04:49 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:04:42.686Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:04:48.555Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":515,""clientHeight"":571,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""How many bright spots do you see?"",""value"":""Two footpoints""},{""task"":""T1"",""task_label"":""Do you see any faint sources?"",""value"":""Yes""}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
14396157,glesener,1506519,cee1d6e1573c1ad8ae4e,2282,RHESSI Pointing,6.9,2016-07-28 15:05:11 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:05:03.428Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:05:10.654Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":511,""clientHeight"":571,""naturalWidth"":519,""naturalHeight"":580}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":247.61155706938663,""y"":300.3795492510338,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3048631"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_16_00.png""}}",3048631
14396162,glesener,1506519,cee1d6e1573c1ad8ae4e,2282,RHESSI Pointing,6.9,2016-07-28 15:05:25 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:05:17.127Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:05:19.128Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":509,""clientHeight"":571,""naturalWidth"":518,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3048634"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_16_00.png""}}",3048634
14396164,glesener,1506519,cee1d6e1573c1ad8ae4e,2282,RHESSI Pointing,6.9,2016-07-28 15:05:27 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:05:24.640Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:05:26.657Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":510,""clientHeight"":571,""naturalWidth"":519,""naturalHeight"":581}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3048630"":{""retired"":null,""Filename"":""Back Projection 11-Dec-2014 19_11_00.png""}}",3048630
14396165,glesener,1506519,cee1d6e1573c1ad8ae4e,2282,RHESSI Pointing,6.9,2016-07-28 15:05:30 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:05:28.415Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:05:29.944Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":513,""clientHeight"":571,""naturalWidth"":521,""naturalHeight"":579}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3048632"":{""retired"":null,""Filename"":""Clean 11-Dec-2014 19_11_00.png""}}",3048632
14396170,glesener,1506519,cee1d6e1573c1ad8ae4e,2282,RHESSI Pointing,6.9,2016-07-28 15:05:40 UTC,,,"{""session"":""90d0e1cc1597cbb11da9ea28807066aef961a36f9f192b3767f96ed7b962735d"",""viewport"":{""width"":1280,""height"":634},""started_at"":""2016-07-28T15:05:31.429Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2016-07-28T15:05:39.877Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":515,""clientHeight"":571,""naturalWidth"":528,""naturalHeight"":585}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":285.8432163324478,""y"":225.04805980776075,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""},{""x"":273.5399041847299,""y"":334.752580989676,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""},{""x"":154.60788675678987,""y"":314.24706301174797,""tool"":1,""frame"":0,""details"":[],""tool_label"":""Faint Sources""}]}]","{""3048633"":{""retired"":null,""Filename"":""MEM NJIT 11-Dec-2014 19_11_00.png""}}",3048633
15224731,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-08-10 20:07:28 UTC,,,"{""session"":""476e0281cebef003adee0c8ced2973877a7c0b194f98663d9717756e04438a02"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-08-10T20:07:23.310Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"",""utc_offset"":""18000"",""finished_at"":""2016-08-10T20:07:28.409Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":709,""clientHeight"":355,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":512.7220980209942,""y"":251.282442774375,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3298930"":{""retired"":null,""Filename"":""RHClean29-Sep-2015 00-49-00.png""}}",3298930
15224972,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-08-10 20:12:03 UTC,,,"{""session"":""a131209d69aa63827038d632ac407f08104d8ddd350812b29e4429ec7f521201"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-08-10T20:11:55.409Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"",""utc_offset"":""18000"",""finished_at"":""2016-08-10T20:12:02.680Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":709,""clientHeight"":355,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":517.0545539308971,""y"":244.06168292453665,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3298927"":{""retired"":null,""Filename"":""Clean29-Sep-2015 00-49-00.png""}}",3298927
15224980,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-08-10 20:12:10 UTC,,,"{""session"":""a131209d69aa63827038d632ac407f08104d8ddd350812b29e4429ec7f521201"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-08-10T20:12:05.407Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"",""utc_offset"":""18000"",""finished_at"":""2016-08-10T20:12:10.340Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":709,""clientHeight"":355,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[]}]","{""3298928"":{""retired"":null,""Filename"":""Clean29-Sep-2015 01-00-04.png""}}",3298928
15224987,AssertiveWall,1496505,469b4606a7d09269349e,2282,RHESSI Pointing,6.9,2016-08-10 20:12:19 UTC,,,"{""session"":""a131209d69aa63827038d632ac407f08104d8ddd350812b29e4429ec7f521201"",""viewport"":{""width"":1366,""height"":604},""started_at"":""2016-08-10T20:12:11.804Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:48.0) Gecko/20100101 Firefox/48.0"",""utc_offset"":""18000"",""finished_at"":""2016-08-10T20:12:18.960Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":709,""clientHeight"":355,""naturalWidth"":1024,""naturalHeight"":512}]}","[{""task"":""T0"",""task_label"":""Please point to the sources that you can see on this image."",""value"":[{""x"":515.6104019609295,""y"":264.2798105040841,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Bright Source""}]}]","{""3298932"":{""retired"":null,""Filename"":""RHClean29-Sep-2015 01-03-52.png""}}",3298932
